subject_id,channel_index,channel_name,sample_count,mean_uv,m2_uv2,variance_uv2,std_uv,recording_count
subject_chb16,9,CZ-PZ,17510400,-0.0002879273116164744,46944522244.09175,2680.950877426658,51.77789950767275,19
subject_chb16,10,FP2-F4,17510400,9.16924567227681e-05,99587461226.21884,5687.332169808733,75.41440293344988,19
subject_chb16,11,F4-C4,17510400,-0.0022389829346812196,53954491185.42043,3081.282619781412,55.50930210137227,19
subject_chb16,12,C4-P4,17510400,0.0006704775718985688,17899417172.55906,1022.2163498583161,31.97211831984731,19
subject_chb16,13,P4-O2,17510400,0.0002696788750493578,26866427876.586113,1534.31263001337,39.17030290939004,19
subject_chb16,14,FP2-F8,17510400,-0.002365201443777856,81055766536.82669,4629.007135007007,68.03680720762112,19
subject_chb16,15,F8-T8,17510400,-0.00012189784800692666,51001978229.09959,2912.6677990850917,53.96913746841885,19
subject_chb16,16,P8-O2,17510400,-0.0011071970707095418,26458589066.284737,1511.0213967861805,38.871858674189745,19
subject_chb17,0,FP1-F7,19359744,0.0022521067393638447,78382351368.0949,4048.7287108804176,63.62962133220987,21
subject_chb17,1,F7-T7,19359744,0.004771842191986706,46196090611.213844,2386.193258093384,48.84867713759897,21
subject_chb17,2,T7-P7,19359744,-0.0005551285074243814,19146952995.060917,989.0085837426836,31.448506860305525,21
subject_chb17,3,P7-O1,19359744,-0.0006975227065459868,21227853104.314392,1096.494514819741,33.113358555419005,21
subject_chb17,4,FP1-F3,19359744,0.0019044664553634024,75080965815.15205,3878.200342688005,62.27519845562923,21
subject_chb17,5,F3-C3,19359744,0.002099126457599639,24802492920.475006,1281.1374427510511,35.79298035580512,21
subject_chb17,6,C3-P3,19359744,0.0016552324365835054,28913215043.769962,1493.4709386534223,38.645451720136776,21
subject_chb17,7,P3-O1,19359744,0.00011199222720669726,18837176152.22828,973.0075021771094,31.193068175110785,21
subject_chb17,8,FZ-CZ,19359744,0.0016697352803891183,15636836130.191954,807.6984969528498,28.420036892179606,21
subject_chb17,9,CZ-PZ,19359744,0.004152271176863968,18072090992.744354,933.4881180631497,30.55303778780679,21
subject_chb17,10,FP2-F4,19359744,-0.001266292015922964,76147861147.58609,3933.3093013826056,62.7161008145644,21
subject_chb17,11,F4-C4,19359744,0.00020920009094216075,19044745746.232178,983.7292138900276,31.36445781278592,21
subject_chb17,12,C4-P4,19359744,0.0036161551735515727,12218016114.979877,631.1042188873922,25.121787732711066,21
subject_chb17,13,P4-O2,19359744,-0.002259361719855674,17084926351.795967,882.4975346676055,29.706860060726807,21
subject_chb17,14,FP2-F8,19359744,-0.0010791406233304122,79179462826.8092,4089.9023678623644,63.95234450637728,21
subject_chb17,15,F8-T8,19359744,0.005835929298513289,33471088320.034298,1728.9013904333806,41.580060009978105,21
subject_chb17,16,P8-O2,19359744,-0.0022102929538054513,20254454090.495647,1046.2149752856053,32.345246563994614,21
subject_chb18,0,FP1-F7,32840960,0.005342248635574651,89995169661.75642,2740.3330981115178,52.34819097267371,36
subject_chb18,1,F7-T7,32840960,0.0019409303873248042,36271563689.43584,1104.4611268804517,33.23343387133583,36
subject_chb18,2,T7-P7,32840960,-0.00016306586033284977,28615003185.172943,871.3205455983303,29.518139263820988,36
subject_chb18,3,P7-O1,32840960,0.004099648154572417,20896680905.97623,636.2993318702081,25.224974368078318,36
subject_chb18,4,FP1-F3,32840960,0.006962077645483228,97682314849.29918,2974.4049762643717,54.53810572677027,36
subject_chb18,5,F3-C3,32840960,-0.0007993934698678198,28304301485.011936,861.8597472489214,29.35744790081252,36
subject_chb18,6,C3-P3,32840960,0.0030568802415165968,22630149307.93945,689.0830629780447,26.25039167285023,36
subject_chb18,7,P3-O1,32840960,0.001978365931796789,20227727191.028988,615.9298385622402,24.817933809288803,36
subject_chb18,8,FZ-CZ,32840960,0.0009002133011251131,25631337007.63178,780.4685675337073,27.936867532594047,36
subject_chb18,9,CZ-PZ,32840960,0.0025842648006968827,11909502218.034512,362.64171991423245,19.04315414825581,36
subject_chb18,10,FP2-F4,32840960,0.003917419789970295,88339470870.58354,2689.9174345263823,51.86441395144056,36
subject_chb18,11,F4-C4,32840960,-0.00019152609416291604,18289582132.942932,556.9137483478843,23.599020071771715,36
subject_chb18,12,C4-P4,32840960,0.001115429364362884,19959594393.61403,607.7652539272308,24.652895447132185,36
subject_chb18,13,P4-O2,32840960,0.000959947372740847,17411556101.472256,530.1780490421795,23.025595519816193,36
subject_chb18,14,FP2-F8,32840960,0.005769475561463721,123986144391.46068,3775.35079338304,61.443883286972024,36
subject_chb18,15,F8-T8,32840960,0.00014469315717721213,35886512041.439,1092.7363889922524,33.056563478260294,36
subject_chb18,16,P8-O2,32840960,0.0009922887449788538,17207176659.20425,523.9547400320895,22.890057667731845,36
subject_chb19,0,FP1-F7,27582976,-0.0015339509704384029,45991998885.05852,1667.405246085793,40.83387375801851,30
subject_chb19,1,F7-T7,27582976,-0.0020195656348334008,23110189183.527515,837.8424860148344,28.945508909239003,30
subject_chb19,2,T7-P7,27582976,0.0007596601058568619,15665965297.16301,567.957761235155,23.83186440954956,30
subject_chb19,3,P7-O1,27582976,-0.0010409330842151942,14385718939.98111,521.5433947367068,22.83732459673652,30
subject_chb19,4,FP1-F3,27582976,-0.0023207502233362214,61441783961.49397,2227.525556397322,47.19666891208872,30
subject_chb19,5,F3-C3,27582976,0.0011841730513616488,15003626537.191072,543.9451688313499,23.32263211628031,30
subject_chb19,6,C3-P3,27582976,-0.00033560883193022587,10160593753.819502,368.36466644569106,19.19282851602887,30
subject_chb19,7,P3-O1,27582976,-0.0023727041077954737,14187900468.955704,514.3716352055595,22.679762679656935,30
subject_chb19,8,FZ-CZ,27582976,0.0027304977153394653,20013636912.355175,725.5793179225902,26.936579551282865,30
subject_chb19,9,CZ-PZ,27582976,-0.00157718505155579,13211659882.374838,478.9787687294815,21.885583582109057,30
subject_chb19,10,FP2-F4,27582976,-0.0017560160395539187,59816957968.78806,2168.618714992467,46.56843045446633,30
subject_chb19,11,F4-C4,27582976,-0.0014634566901107326,15838158912.020718,574.2005109245905,23.962481318189703,30
subject_chb19,12,C4-P4,27582976,0.0022491957522762385,14975031278.897781,542.9084692999689,23.300396333538384,30
subject_chb19,13,P4-O2,27582976,-0.00546160845123419,17562687984.989155,636.7220123379419,25.23335119119024,30
subject_chb19,14,FP2-F8,27582976,5.999245874619502e-05,48149102836.85111,1745.6094236115462,41.78049094507563,30
subject_chb19,15,F8-T8,27582976,-0.0013730743585827043,23624198716.283916,856.4775141117448,29.265637087064153,30
subject_chb19,16,P8-O2,27582976,-0.0037785336253093045,12345327364.18985,447.57053641310677,21.15586293236716,30
subject_chb20,0,FP1-F7,25437696,-0.004246523976138362,29331101545.86968,1153.0565325519135,33.95668612441317,29
subject_chb20,1,F7-T7,25437696,-0.0008367054067910615,42843054267.08269,1684.2348562968393,41.039430506487776,29
subject_chb20,2,T7-P7,25437696,-0.0015369927488878565,35744592382.62193,1405.1819937867774,37.48575721239705,29
subject_chb20,3,P7-O1,25437696,0.005084831973280553,49170211973.97011,1932.9664122871077,43.96551389768016,29
subject_chb20,4,FP1-F3,25437696,-0.0023043908343200552,33309285390.535965,1309.4458472393083,36.18626600299219,29
subject_chb20,5,F3-C3,25437696,-0.006552631294352235,40126123666.45098,1577.4275966837163,39.71684273307379,29
subject_chb20,6,C3-P3,25437696,0.0017107312809158692,27760006128.81465,1091.2940436435222,33.03473995120171,29
subject_chb20,7,P3-O1,25437696,0.0056067926503232095,47328001171.021034,1860.5459067920708,43.13404579670299,29
subject_chb20,8,FZ-CZ,25437696,-0.006247935178529371,60893523351.82505,2393.8301390120023,48.92678345254266,29
subject_chb20,9,CZ-PZ,25437696,0.002321716830646406,39546471369.02769,1554.6404583586377,39.42892920634084,29
subject_chb20,10,FP2-F4,25437696,-0.004981554014734321,38457483277.87595,1511.8304455669238,38.882263894569256,29
subject_chb20,11,F4-C4,25437696,-0.001054857050759746,35861895077.203804,1409.7933663962256,37.54721516166313,29
subject_chb20,12,C4-P4,25437696,-2.5832733795311792e-05,15808509646.911291,621.4599642558544,24.929098745358896,29
subject_chb20,13,P4-O2,25437696,0.0011118610063703984,39696716815.995285,1560.546867766455,39.50375764109606,29
subject_chb20,14,FP2-F8,25437696,-0.0034358135820948517,30714038458.46942,1207.4221839300785,34.747981005089756,29
subject_chb20,15,F8-T8,25437696,-0.00333651721300052,36378962223.17476,1430.120173744303,37.81692972392528,29
subject_chb20,16,P8-O2,25437696,0.0014240767203775348,32164427538.9658,1264.4394971528004,35.55895804368852,29
subject_chb22,0,FP1-F7,28572416,0.004213798606368832,162053709512.1767,5671.683819533381,75.31058238742668,31
subject_chb22,1,F7-T7,28572416,-0.004956407176821442,105029214565.84521,3675.8954708571096,60.629163534202824,31
subject_chb22,2,T7-P7,28572416,0.003525752822940111,68360734735.53167,2392.5430294565103,48.913628258967975,31
subject_chb22,3,P7-O1,28572416,-0.0054413165853610685,56757998816.11389,1986.461306461235,44.56973531962283,31
subject_chb22,4,FP1-F3,28572416,0.005863309445932923,183155179267.30573,6410.209737507173,80.06378543078745,31
subject_chb22,5,F3-C3,28572416,-0.0005255686018341115,46262654712.70031,1619.1369575712572,40.23850093593519,31
subject_chb22,6,C3-P3,28572416,0.0012182294755030928,34100428982.687763,1193.4737679406517,34.54668968136675,31
subject_chb22,7,P3-O1,28572416,-0.009193352822389582,55057482617.7503,1926.945296391817,43.89698504899644,31
subject_chb22,8,FZ-CZ,28572416,0.0021964859096028936,75497316668.9494,2642.3147650149504,51.403450905702336,31
subject_chb22,9,CZ-PZ,28572416,-0.002305443254925951,43531362313.7942,1523.5450272666546,39.032614917100474,31
subject_chb22,10,FP2-F4,28572416,0.003688494655113633,166908749989.62784,5841.604363790162,76.43038900718851,31
subject_chb22,11,F4-C4,28572416,0.0003130264141484104,50905201785.437126,1781.620489686176,42.209246495124454,31
subject_chb22,12,C4-P4,28572416,-0.0013777675656318164,35544321051.21643,1244.008243867667,35.27050104361528,31
subject_chb22,13,P4-O2,28572416,-0.0017343128324158491,62601938611.878914,2190.992130727724,46.80803489495926,31
subject_chb22,14,FP2-F8,28572416,-0.0026928705014919252,177453266930.68542,6210.649702520271,78.80767540360692,31
subject_chb22,15,F8-T8,28572416,0.006014523760046331,73094548190.90973,2558.2207745718715,50.57885699155203,31
subject_chb22,16,P8-O2,28572416,0.0005783143097990688,48162599735.72682,1685.6327352831074,41.05645789986159,31
subject_chb23,0,FP1-F7,24476160,0.0028575697082125224,108113274942.69041,4417.08482632449,66.46115276102643,9
subject_chb23,1,F7-T7,24476160,0.00016796875258670826,47357921209.66718,1934.8591122817952,43.98703345625612,9
subject_chb23,2,T7-P7,24476160,-0.0038063728709034727,32740045509.2294,1337.6299840019594,36.57362415733447,9
subject_chb23,3,P7-O1,24476160,0.002438353120534022,17587121525.297977,718.5408791778603,26.805612829738855,9
subject_chb23,4,FP1-F3,24476160,0.00019327778361417347,98279449062.08096,4015.3132297746447,63.366499270313525,9
subject_chb23,5,F3-C3,24476160,0.0005991995351783335,32064305823.00092,1310.0219079708957,36.19422478753891,9
subject_chb23,6,C3-P3,24476160,-0.0006382902857300077,10859485017.781384,443.67601036197607,21.063618168823133,9
subject_chb23,7,P3-O1,24476160,0.0015024365973624174,19547671421.912785,798.6412665186363,28.260241798658345,9
subject_chb23,8,FZ-CZ,24476160,-0.003883182286886224,40402253292.05252,1650.6777734764162,40.628533981383285,9
subject_chb23,9,CZ-PZ,24476160,0.0022622806224408217,30782684724.181797,1257.6598912648797,35.46350083205097,9
subject_chb23,10,FP2-F4,24476160,0.001961318864674959,70566699247.59547,2883.0788509143376,53.694309297302055,9
subject_chb23,11,F4-C4,24476160,-0.00034153570965284074,24260969617.52294,991.208164087951,31.483458578878384,9
subject_chb23,12,C4-P4,24476160,0.0006864553476791628,13265229974.157053,541.9653235702435,23.280148701635124,9
subject_chb23,13,P4-O2,24476160,0.0002842968826290335,23798366764.735138,972.3080240011153,31.18185408215995,9
subject_chb23,14,FP2-F8,24476160,0.00200370753081587,72757886040.58606,2972.6021582056196,54.52157516255028,9
subject_chb23,15,F8-T8,24476160,-0.0004515572458924271,37985235866.054665,1551.9279113249245,39.39451625956238,9
subject_chb23,16,P8-O2,24476160,0.00039049184799742795,17597716107.86147,718.9737323118279,26.81368554137659,9
subject_chb24,0,FP1-F7,11059200,0.009626092050354206,38501528453.87203,3481.402674142075,59.003412394047814,12
subject_chb24,1,F7-T7,11059200,-0.0036865514421343293,42372169160.35787,3831.3955042279617,61.89826737662341,12
subject_chb24,2,T7-P7,11059200,-0.0008930087208492025,29074196929.852085,2628.9602258619148,51.27338711126772,12
subject_chb24,3,P7-O1,11059200,-0.003473657480764098,22785648318.674713,2060.3342302042383,45.39090470792842,12
subject_chb24,4,FP1-F3,11059200,0.0017857665640262292,43117358909.491486,3898.77738981947,62.44019050114654,12
subject_chb24,5,F3-C3,11059200,0.02087418437960894,232418918017.65506,21015.888854316323,144.9685788518199,12
subject_chb24,6,C3-P3,11059200,-0.01762412830917135,219113143921.13025,19812.748112081368,140.75776394956466,12
subject_chb24,7,P3-O1,11059200,-0.003432522288182561,42020862788.94084,3799.629520122689,61.641134967833686,12
subject_chb24,8,FZ-CZ,11059200,0.0027120181307227938,39870334122.69488,3605.1734413605755,60.043096533744624,12
subject_chb24,9,CZ-PZ,11059200,0.0027473987451086842,19294001590.443783,1744.6109655710886,41.76854038114198,12
subject_chb24,10,FP2-F4,11059200,0.009333646035828926,63657340890.090294,5756.0529595350745,75.86865597554154,12
subject_chb24,11,F4-C4,11059200,0.003485741066509898,40308631977.705894,3644.805408863742,60.37222381910196,12
subject_chb24,12,C4-P4,11059200,-0.003814098308834124,8571716795.30736,775.0756650849393,27.840180766024837,12
subject_chb24,13,P4-O2,11059200,-0.0051139005835768025,17434114222.358,1576.4353861362488,39.704349713050945,12
subject_chb24,14,FP2-F8,11059200,0.007331030635647824,59841711866.992294,5411.034420843487,73.55973369203757,12
subject_chb24,15,F8-T8,11059200,0.006470425070766601,22531576063.499565,2037.360393473268,45.137128768601,12
subject_chb24,16,P8-O2,11059200,-0.008825233691366442,23644498348.141773,2137.9935572321483,46.23844241788588,12
