case_id,recording_id,channel_count,reviewed_channel_count,median_channel_rms_uv,maximum_channel_rms_uv,maximum_flatline_fraction,maximum_line_noise_ratio,maximum_high_frequency_ratio,reviewed_channel_fraction,recording_needs_review
chb07,chb07_08,23,4,27.06784463642238,139.46592748772844,0.058268229166666664,0.9788277930240824,0.36808471322008196,0.17391304347826086,True
chb07,chb07_09,23,10,27.92332154078908,147.6440690550175,0.0234375,0.9978600877777608,0.6137801804291549,0.43478260869565216,True
chb07,chb07_10,23,15,39.18515800564184,291.0902474358884,0.09225260416666667,0.9992942856137582,0.43921020231566976,0.6521739130434783,True
chb07,chb07_11,23,17,25.411218779865315,220.0505336265267,0.14563802083333333,0.9966354707597262,0.16036274329272845,0.7391304347826086,True
chb07,chb07_12,23,15,29.423772415970248,232.4246274269161,0.1638671875,0.9975884359707983,0.32319224595513774,0.6521739130434783,True
chb07,chb07_13,23,13,32.60310233669354,476.92810582110076,0.0,0.9968421127345398,0.3580028809505618,0.5652173913043478,True
chb07,chb07_14,23,23,53.3407041436727,691.9501024852883,0.21061197916666666,0.9998081172452421,0.9384524970257381,1.0,True
chb07,chb07_15,23,13,29.243586083438437,204.5177110297109,0.11276041666666667,0.9996649604219873,0.8275046666574917,0.5652173913043478,True
chb07,chb07_16,23,15,32.07190756863919,214.1378839271246,0.09466145833333334,0.9993390865855728,0.7123143476436836,0.6521739130434783,True
chb07,chb07_17,23,21,37.71528795546472,282.37552912368454,0.035481770833333336,0.9991730560882355,0.736262364434494,0.9130434782608695,True
chb07,chb07_18,23,21,26.888711354658735,215.79547799286573,0.04765625,0.9980806388032455,0.36084238004850844,0.9130434782608695,True
chb07,chb07_19,23,18,29.80713855900981,284.94272791591436,0.45794270833333334,0.9962432010772371,0.516712400588364,0.782608695652174,True
chb08,chb08_02,23,23,50.00514042091958,210.50634284859296,0.047591145833333334,0.99633196941979,0.4166205533630276,1.0,True
chb08,chb08_03,23,23,50.900822003653396,133.09100848898774,0.0,0.9964119373406671,0.1159296978589039,1.0,True
chb08,chb08_04,23,23,48.87687195558797,138.9070291167596,0.025065104166666668,0.9948543569274347,0.06417388332508633,1.0,True
chb08,chb08_05,23,23,67.8610004276494,372.85738816087365,0.030078125,0.9998267508873162,0.9384748184121043,1.0,True
chb08,chb08_10,23,14,52.06234272905233,168.89345846003772,0.0,0.9800173864585718,0.23858978331367564,0.6086956521739131,True
chb08,chb08_11,23,17,76.85066105891991,220.92288418399744,0.17610677083333334,0.9769895369334141,0.21802106656243275,0.7391304347826086,True
chb08,chb08_12,23,17,56.391360542690975,127.57938087686165,0.021614583333333333,0.9820521024454681,0.24190345969177188,0.7391304347826086,True
chb08,chb08_13,23,16,59.13882734501837,232.9684363036226,0.0,0.989570465299601,0.22163149250506098,0.6956521739130435,True
chb08,chb08_14,23,23,60.91162426743777,157.88743462788563,0.0,0.9950500961616718,0.24043219356850404,1.0,True
chb08,chb08_15,23,23,64.77324053107185,154.0891212160433,0.0,0.9959214070109523,0.041350406071803694,1.0,True
chb08,chb08_16,23,22,52.358683808624505,130.76706403464112,0.0,0.9944453580042549,0.056056971053199366,0.9565217391304348,True
chb08,chb08_17,23,23,55.930787173603704,141.79134816425494,0.027604166666666666,0.9951978630737652,0.0508888447917634,1.0,True
chb08,chb08_18,23,23,41.49108118302097,140.99116969249238,0.0,0.9944678305774491,0.2126937512244138,1.0,True
chb08,chb08_19,23,23,39.661208795805386,120.39881893109494,0.028776041666666665,0.9973102287891519,0.07663477476258124,1.0,True
chb08,chb08_20,23,23,67.79910077806316,149.8999351334704,0.03528645833333333,0.9963205147617957,0.2641618283944522,1.0,True
chb08,chb08_21,23,16,67.15246841308941,205.87298847573857,0.030924479166666668,0.9947239346071878,0.2657030583373612,0.6956521739130435,True
chb08,chb08_22,23,23,51.42490751670488,157.1184621685068,0.0,0.9991055699052659,0.18724250601981693,1.0,True
chb08,chb08_23,23,23,58.71219321675518,151.93221165278635,0.06692708333333333,0.9959459161536012,0.08495799539825058,1.0,True
chb08,chb08_24,23,23,69.88858483205571,165.5841756352503,0.025716145833333332,0.995216661206328,0.2451742447464975,1.0,True
chb08,chb08_29,23,22,69.84379803650035,150.46957634304047,0.035807291666666664,0.9992674271700296,0.2009797869144359,0.9565217391304348,True
chb10,chb10_01,23,2,69.38254451191936,321.0159423204284,0.05188802083333333,0.6433275687169553,0.22098721878299285,0.08695652173913043,True
chb10,chb10_02,23,2,78.42502104031269,426.0650925614245,0.0,0.6599950649307158,0.17880494415642337,0.08695652173913043,True
chb10,chb10_03,23,10,58.23181799745194,156.65174644607328,0.037109375,0.793242804064883,0.08807914668254338,0.43478260869565216,True
chb10,chb10_04,23,11,56.232649278766104,175.62342235203545,0.0435546875,0.8061115320151823,0.1582410525504469,0.4782608695652174,True
chb10,chb10_05,23,8,66.58673676616172,816.6834578758983,0.036783854166666664,0.782717090381247,0.3686535646829778,0.34782608695652173,True
chb10,chb10_06,23,11,62.06379064483235,339.7243899277501,0.0310546875,0.8740691691064977,0.5085795530291868,0.4782608695652174,True
chb10,chb10_07,23,12,69.77314820686209,312.029644755311,0.09791666666666667,0.7744477012435685,0.17592271557402,0.5217391304347826,True
chb10,chb10_08,23,7,79.11531432792032,309.7092256632071,0.043684895833333334,0.783518162869658,0.09014323423731738,0.30434782608695654,True
chb10,chb10_12,23,14,71.5723017389538,396.8382696888284,0.022981770833333335,0.9761505640368477,0.31546153482366734,0.6086956521739131,True
chb10,chb10_13,23,17,70.94089631360225,286.4820577104112,0.025325520833333334,0.9901943313653713,0.3481063768650634,0.7391304347826086,True
chb10,chb10_14,23,17,65.61342064666889,566.4055738200278,0.041731770833333334,0.9728362592573044,0.22838011675401038,0.7391304347826086,True
chb10,chb10_15,23,21,55.435957392444834,235.80538753108735,0.1,0.9938142273193983,0.0845552872388358,0.9130434782608695,True
chb10,chb10_16,23,19,38.115994677558525,135.4821859926861,0.027473958333333333,0.9338265513121198,0.20441717905827714,0.8260869565217391,True
chb10,chb10_17,23,20,49.86877591236185,162.35941789551904,0.0505859375,0.9383122664839263,0.2682906538417144,0.8695652173913043,True
chb10,chb10_18,23,20,52.56374916204305,158.45368840903802,0.0435546875,0.8926336908712055,0.36139704041415044,0.8695652173913043,True
chb10,chb10_19,23,20,61.84775625708607,279.84087273190386,0.07805989583333334,0.9447994568653353,0.16385156416637311,0.8695652173913043,True
chb10,chb10_20,23,18,75.58662215010486,1017.5705061798949,0.23821614583333334,0.9759899141188496,0.4677595826042951,0.782608695652174,True
chb10,chb10_21,23,23,71.33965919012739,314.02389315131194,0.054361979166666664,0.9908860010134227,0.4155065831663778,1.0,True
chb10,chb10_22,23,23,45.66129768835244,236.21395411205472,0.03470052083333333,0.9953392173368556,0.8151770251649186,1.0,True
chb10,chb10_27,23,21,58.71076242322409,483.7918811849971,0.09765625,0.9710166120239587,0.19147364472681233,0.9130434782608695,True
chb10,chb10_28,23,22,41.667831016220575,127.95431317895255,0.11770833333333333,0.9238550284367388,0.036102010695802114,0.9565217391304348,True
chb10,chb10_30,23,19,50.00664484642413,170.4741430437132,0.0501953125,0.96989087774017,0.1747246714528821,0.8260869565217391,True
chb10,chb10_31,23,21,72.27000309270286,793.2671020203411,0.040755208333333334,0.9740842570882026,0.5021288615184885,0.9130434782608695,True
chb10,chb10_38,23,15,79.00742054444464,287.41604307116387,0.17584635416666666,0.9395002973458992,0.19541598561508744,0.6521739130434783,True
chb10,chb10_89,23,23,67.52373224681693,194.07354224320613,0.050520833333333334,0.9992385726572469,0.2306429896918757,1.0,True
chb11,chb11_01,23,20,32.829714391371574,107.12105895207564,0.0,0.9954977473689981,0.3098264401638138,0.8695652173913043,True
chb11,chb11_02,28,21,22.059162854902993,105.41139323177383,1.0,0.9805691943586546,0.30475539321624745,0.75,True
chb11,chb11_03,28,28,22.495942682697866,141.19000202461464,1.0,0.999261083932167,0.9400109079195517,1.0,True
chb11,chb11_04,28,16,22.867685387564862,109.98432943588439,1.0,0.9437352052090627,0.3092920911018669,0.5714285714285714,True
chb11,chb11_05,28,14,26.609518162403013,181.98757848114886,1.0,0.8340490787619638,0.3061633487138,0.5,True
chb11,chb11_06,28,16,24.946146565446206,201.99844640174916,1.0,0.8687303032267968,0.3204077882473029,0.5714285714285714,True
chb11,chb11_07,28,16,22.171596196837616,215.1943667894667,1.0,0.944271865805856,0.3539112721841659,0.5714285714285714,True
chb11,chb11_08,28,16,23.071341529727903,247.86952846158223,1.0,0.9419743208835859,0.3895659175673985,0.5714285714285714,True
chb11,chb11_09,28,16,28.400054496670776,322.8038633975143,1.0,0.8868822398362467,0.3707022094057968,0.5714285714285714,True
chb11,chb11_10,28,16,23.89453099198004,260.60734908417066,1.0,0.9725958043503963,0.370689145851991,0.5714285714285714,True
chb11,chb11_11,28,17,23.024745175239005,285.77295252195523,1.0,0.9682278433484143,0.2590179940947949,0.6071428571428571,True
chb11,chb11_12,28,18,18.026440646023886,324.0449936393715,1.0,0.9654093957001851,0.281605975539314,0.6428571428571429,True
chb11,chb11_13,28,17,20.211772313518367,280.4888449072635,1.0,0.964191286513443,0.251258271123303,0.6071428571428571,True
chb11,chb11_14,28,16,20.36950371677314,285.74537854046656,1.0,0.9715111139520564,0.34592778279219544,0.5714285714285714,True
chb11,chb11_15,28,16,20.220663744222357,360.4104233821981,1.0,0.9717453256620553,0.3486280924465011,0.5714285714285714,True
chb11,chb11_16,28,23,29.7275795669684,309.40692130801193,1.0,0.995303595107438,0.3350818345266679,0.8214285714285714,True
chb11,chb11_17,28,23,24.100302244197774,133.668141688782,1.0,0.9953094186010133,0.1431703262437817,0.8214285714285714,True
chb11,chb11_18,28,23,24.39782006549634,197.0964438019852,1.0,0.9939225073555393,0.20478340195086084,0.8214285714285714,True
chb11,chb11_19,28,23,28.935851446958104,190.2320404408913,1.0,0.9947375851287492,0.2580715903375635,0.8214285714285714,True
chb11,chb11_24,28,24,26.668692189268917,112.30412836477919,1.0,0.9957063004743711,0.2562652862026209,0.8571428571428571,True
chb11,chb11_25,28,15,22.39613666867963,111.82422291291846,1.0,0.9636779387110314,0.3111136975871425,0.5357142857142857,True
chb11,chb11_26,28,13,24.082756590323484,193.42533440483882,1.0,0.8847041493363831,0.2831694470261678,0.4642857142857143,True
chb11,chb11_27,28,14,22.506768483459865,226.3432456841167,1.0,0.9610473268054046,0.33436297766161893,0.5,True
chb11,chb11_53,28,28,62.18784786995472,112.59844610201479,1.0,0.9947995002687746,0.11669801324202347,1.0,True
chb11,chb11_54,28,28,25.08141242416324,108.30973314516814,1.0,0.9930448302730903,0.16119900011152566,1.0,True
chb11,chb11_55,28,27,20.25193934396426,145.7300702954461,1.0,0.993218173617313,0.27970069072180176,0.9642857142857143,True
chb11,chb11_56,28,19,23.427618167251456,207.6050525949086,1.0,0.9910873988369643,0.2696640153431487,0.6785714285714286,True
chb11,chb11_58,28,27,21.77274341049476,145.98278043772814,1.0,0.993791617341458,0.30179685124041056,0.9642857142857143,True
chb11,chb11_60,28,27,30.926087862544154,116.3691562865575,1.0,0.9945450635519902,0.1287754768084141,0.9642857142857143,True
chb11,chb11_61,28,27,24.907504913352746,186.19315483655294,1.0,0.9938396329372287,0.14328847122985314,0.9642857142857143,True
chb11,chb11_62,28,26,19.5562038993934,127.75131526638425,1.0,0.9944112517080781,0.15431383038649116,0.9285714285714286,True
chb11,chb11_63,28,27,22.79512592497607,170.2230869601382,1.0,0.994782420358469,0.2673859668595779,0.9642857142857143,True
chb11,chb11_82,28,17,28.206403099620044,112.91392408626102,1.0,0.9867419357851283,0.2966369213820618,0.6071428571428571,True
chb11,chb11_92,28,23,31.182954767517234,173.09906170792573,1.0,0.9939671703745736,0.25535377063399034,0.8214285714285714,True
chb11,chb11_99,28,28,45.238514618496595,256.0024827401384,1.0,0.9930975671991639,0.2961556687354316,1.0,True
chb12,chb12_06,28,28,37.88046408826048,141.75220498284017,1.0,0.9551020830009265,0.0976311830876834,1.0,True
chb12,chb12_08,28,16,27.45149598946934,255.0978963771274,1.0,0.9733252299265586,0.028027235891012244,0.5714285714285714,True
chb12,chb12_09,28,16,30.080201545518115,477.4578663340419,1.0,0.9734690928013471,0.06177608844189029,0.5714285714285714,True
chb12,chb12_10,28,15,30.138335927900002,261.1079429215491,1.0,0.9767977841550622,0.10767575015900958,0.5357142857142857,True
chb12,chb12_11,28,28,39.318120127012506,227.64213705124985,1.0,0.9696002329359531,0.12619378390162253,1.0,True
chb12,chb12_19,28,8,37.33568744503613,189.65206554507338,1.0,0.8260916044559923,0.3354275357065436,0.2857142857142857,True
chb12,chb12_20,28,12,35.458278604944766,92.76467850760284,1.0,0.9788939727234374,0.2501109131774709,0.42857142857142855,True
chb12,chb12_21,28,10,40.203826632680624,124.69471216302965,1.0,0.9750882425100114,0.15510749912780358,0.35714285714285715,True
chb12,chb12_23,28,24,44.8145370630439,142.11437800986695,1.0,0.9960119278085374,0.32956516346615533,0.8571428571428571,True
chb12,chb12_24,28,24,37.65216289231107,182.29001663152246,1.0,0.997617169900412,0.3856148585447938,0.8571428571428571,True
chb12,chb12_27,29,29,127.08893080981338,794.0519943830337,1.0,0.9987865122362375,0.7783007892876119,1.0,True
chb12,chb12_28,29,29,141.0067204068689,347.3710638956268,1.0,0.9974603101315377,0.6907335858218345,1.0,True
chb12,chb12_29,29,29,197.86697447507703,437.533613822193,1.0,0.9955319277403568,0.5976325471554854,1.0,True
chb12,chb12_32,29,13,37.9934377860384,187.4245878602099,1.0,0.899683585976976,0.15833122146836626,0.4482758620689655,True
chb12,chb12_33,29,13,32.81463641300164,169.98930624902854,1.0,0.9850456381920389,0.08062259391867846,0.4482758620689655,True
chb12,chb12_34,29,10,30.465292825809637,183.32671205036817,1.0,0.9002360594141353,0.13189833556497532,0.3448275862068966,True
chb12,chb12_35,29,10,36.71148248081512,90.92977872106194,1.0,0.887454754207419,0.07771688143468311,0.3448275862068966,True
chb12,chb12_36,29,10,39.297328736836306,151.20866665031429,1.0,0.842539790674414,0.08436937876080068,0.3448275862068966,True
chb12,chb12_37,29,10,39.88340459593907,142.82069643509493,1.0,0.6201724587234656,0.08767563972983468,0.3448275862068966,True
chb12,chb12_38,29,9,44.22040031009577,140.75740636184,1.0,0.40889176167449587,0.07211475339849499,0.3103448275862069,True
chb12,chb12_39,29,9,47.391365815780446,176.09681576151837,1.0,0.7386916125692562,0.17063457936060894,0.3103448275862069,True
chb12,chb12_40,29,10,30.62745655049497,135.27352293015272,1.0,0.6848571244313201,0.1800861363978328,0.3448275862068966,True
chb12,chb12_41,29,19,35.71489325513143,70.92537489733994,1.0,0.8131270141341893,0.09831582184738415,0.6551724137931034,True
chb12,chb12_42,29,22,34.9377537157353,290.462357744428,1.0,0.9722485804887065,0.16809826616736223,0.7586206896551724,True
chb13,chb13_02,28,12,57.81155190201653,151.6915701128427,1.0,0.9817577347526045,0.2897401798937086,0.42857142857142855,True
chb13,chb13_03,28,12,66.95370187509988,557.1112553185814,1.0,0.9970221397695098,0.27544165138384213,0.42857142857142855,True
chb13,chb13_04,25,16,78.61190402538068,517.4070901712915,1.0,0.9993670910774833,0.7996465423366474,0.64,True
chb13,chb13_05,22,15,76.48626774656702,353.0207820159112,1.0,0.9992532828049253,0.7379359718772217,0.6818181818181818,True
chb13,chb13_06,22,15,71.94923282697566,269.1482521946567,1.0,0.9994122178388596,0.8901187798419774,0.6818181818181818,True
chb13,chb13_07,22,21,69.09589728917115,296.8675031289653,1.0,0.9999035103908382,0.9090159088266084,0.9545454545454546,True
chb13,chb13_08,22,21,51.37360815671389,149.33177571271565,1.0,0.999777557085311,0.6842129199672523,0.9545454545454546,True
chb13,chb13_09,22,21,37.87672110121305,145.83997587381893,1.0,0.9998504556105501,0.7990788956311946,0.9545454545454546,True
chb13,chb13_10,22,21,47.118394192864585,148.07689267983739,1.0,0.9999105353672432,0.884143924525662,0.9545454545454546,True
chb13,chb13_11,22,22,33.67118785366351,254.12204158471607,1.0,0.9999524142682752,0.9746221279700759,1.0,True
chb13,chb13_12,22,22,34.00855421456264,201.43303866306806,1.0,0.9999478253074567,0.9748857250245818,1.0,True
chb13,chb13_13,22,22,30.100469488142416,262.76105134230875,1.0,0.9999381667826631,0.9772106506078492,1.0,True
chb13,chb13_14,22,22,31.405025958846377,251.35385337779937,1.0,0.9999613086686627,0.9909787004983936,1.0,True
chb13,chb13_15,22,22,34.878303051078916,401.66047483148924,1.0,0.9999830750468234,0.9956986624437111,1.0,True
chb13,chb13_16,22,22,37.384805158879544,579.2324732866921,1.0,0.9999767943161112,0.9974641958453314,1.0,True
chb13,chb13_18,22,19,45.05988051502868,149.3214855654899,1.0,0.9957387692697022,0.48878768491942093,0.8636363636363636,True
chb13,chb13_19,28,21,58.6680534897756,279.73744342100247,1.0,0.9995181144042794,0.8834832440048948,0.75,True
chb13,chb13_21,28,13,64.43572747541418,410.19642176298976,1.0,0.9990397520676852,0.3755365658674701,0.4642857142857143,True
chb13,chb13_22,28,17,65.97826124113362,410.4974658838151,1.0,0.9994167056425974,0.501204343413571,0.6071428571428571,True
chb13,chb13_24,22,21,54.43923234814834,244.53865261786066,1.0,0.9998654878254568,0.2483978318415426,0.9545454545454546,True
chb13,chb13_30,22,13,60.63517543626007,176.57394776135396,1.0,0.9440769912646517,0.3475682771808667,0.5909090909090909,True
chb13,chb13_36,22,22,42.523503166219655,153.94841663306195,1.0,0.9954722605072349,0.03231663602822533,1.0,True
chb13,chb13_37,22,22,38.631489621417835,174.6198527971445,1.0,0.9963412006429201,0.054038207941536714,1.0,True
chb13,chb13_38,22,22,33.22516538280266,208.3162072509188,1.0,0.9993288357439842,0.29313022505580183,1.0,True
chb13,chb13_39,22,22,34.05750649727158,146.36496163936727,1.0,0.9995911971703159,0.39063455445848094,1.0,True
chb13,chb13_40,22,22,37.036354203217854,343.5831818532189,1.0,0.9998876187901138,0.553227983658197,1.0,True
chb13,chb13_47,22,22,74.46824957181539,291.74018184433504,1.0,0.9995909037781776,0.2689534820448537,1.0,True
chb13,chb13_55,28,28,58.425753611891594,968.8840924147646,1.0,0.9996808110567674,0.7670428244883004,1.0,True
chb13,chb13_56,28,28,57.97028932890404,211.06161872102945,1.0,0.9998994984253208,0.8353220405600832,1.0,True
chb13,chb13_58,28,28,35.19253701255912,290.8433743840138,1.0,0.9999235495476626,0.951343178904203,1.0,True
chb13,chb13_59,28,28,33.28275861547963,481.7477675524467,1.0,0.9995076723082063,0.7963944393050131,1.0,True
chb13,chb13_60,28,28,47.37162314495219,133.0300218600417,1.0,0.9992053960078879,0.20017333425998068,1.0,True
chb13,chb13_62,28,28,34.92572879815151,447.2368507543501,1.0,0.9994135557291226,0.2572586396273308,1.0,True
chb14,chb14_01,28,21,55.241645756368655,150.78702369273546,1.0,0.9785457957724644,0.050410809408204,0.75,True
chb14,chb14_02,28,24,53.82619882581912,149.0528915551131,1.0,0.9935112567673772,0.07973918295946338,0.8571428571428571,True
chb14,chb14_03,28,22,53.48232415934809,150.87604280215893,1.0,0.9932096688767882,0.0626644360770067,0.7857142857142857,True
chb14,chb14_04,28,24,54.241280937716006,157.51049997377123,1.0,0.9943909746669966,0.030320899860989854,0.8571428571428571,True
chb14,chb14_06,28,24,53.11899780739658,137.71034911232496,1.0,0.9910414550310741,0.1691289276522211,0.8571428571428571,True
chb14,chb14_07,28,24,47.28016837451179,134.39620359855638,1.0,0.9946697697607715,0.010638602351762394,0.8571428571428571,True
chb14,chb14_11,28,25,51.428570322675704,155.6274123555908,1.0,0.9979225424132705,0.0244914264223206,0.8928571428571429,True
chb14,chb14_12,28,26,46.48252336289915,126.9182671012058,1.0,0.9982232616061194,0.02413901137605073,0.9285714285714286,True
chb14,chb14_13,28,25,48.47833565871211,115.1040940990119,1.0,0.9983290700281323,0.014884113991784137,0.8928571428571429,True
chb14,chb14_14,28,27,44.80181703859151,152.2209332461168,1.0,0.9985640551660403,0.04181753497986093,0.9642857142857143,True
chb14,chb14_16,28,26,46.27826058239049,96.13757504570722,1.0,0.9989767971955339,0.012945588462941441,0.9285714285714286,True
chb14,chb14_17,28,26,48.786012629066434,129.29634157186632,1.0,0.9990439100538766,0.12427318749215115,0.9285714285714286,True
chb14,chb14_18,28,25,50.816050566252656,141.66770605296875,1.0,0.998147077579586,0.07451547529349396,0.8928571428571429,True
chb14,chb14_19,28,25,51.60329808750109,139.54949534259958,1.0,0.9977579904160593,0.008093670293996828,0.8928571428571429,True
chb14,chb14_20,28,26,47.05411198222331,116.28193573336674,1.0,0.9977305816058227,0.006002173756218339,0.9285714285714286,True
chb14,chb14_22,28,25,54.042995088628885,199.62124333991213,1.0,0.9971723302659176,0.017682565861839736,0.8928571428571429,True
chb14,chb14_24,28,25,51.1854963271158,172.9379119148266,1.0,0.9974740739193602,0.04216642480498311,0.8928571428571429,True
chb14,chb14_25,28,26,53.55734695163937,162.2482842681209,1.0,0.997583041681682,0.07767150992237112,0.9285714285714286,True
chb14,chb14_26,28,26,53.00383221723847,145.21482468668992,1.0,0.9978594067838918,0.022258839834519966,0.9285714285714286,True
chb14,chb14_27,28,27,49.89654517947274,155.2621245211484,1.0,0.9976309298889434,0.017038709669618596,0.9642857142857143,True
chb14,chb14_29,28,27,52.88188949464644,224.91200078292246,1.0,0.9979467363194636,0.09016491376466564,0.9642857142857143,True
chb14,chb14_30,28,27,47.40129938129333,132.6112728927233,1.0,0.9978667321260183,0.1401383500848886,0.9642857142857143,True
chb14,chb14_32,28,26,49.38267878473119,213.29304398940087,1.0,0.9981726412922872,0.11475452846708997,0.9285714285714286,True
chb14,chb14_37,28,28,50.09637722161087,99.4084428031587,1.0,0.9991581288338133,0.014150570323499189,1.0,True
chb14,chb14_39,28,28,48.0228899175731,147.7905700442149,1.0,0.9991341443897116,0.014299481746005824,1.0,True
chb14,chb14_42,28,28,50.63605421558866,153.59262660356814,1.0,0.9986288785655827,0.05977396138207373,1.0,True
chb15,chb15_01,31,30,15.507811581549301,933.9016114860608,1.0,0.9383112747038159,0.5114744911331575,0.967741935483871,True
chb15,chb15_02,38,34,16.53119729453365,200.1786202508798,1.0,0.9944083932572547,0.6460067805727473,0.8947368421052632,True
chb15,chb15_03,38,37,16.00849280469446,83.3746403458261,1.0,0.9958715732738594,0.7596325219584777,0.9736842105263158,True
chb15,chb15_04,38,37,15.45138356157852,61.509940674559424,1.0,0.9972838781334411,0.7340400518460931,0.9736842105263158,True
chb15,chb15_05,38,37,19.043341704714365,328.8724851289281,1.0,0.995623193710287,0.6224872439792312,0.9736842105263158,True
chb15,chb15_06,38,37,14.996517553664098,42.46460888864941,1.0,0.9953911355994184,0.5076859702635362,0.9736842105263158,True
chb15,chb15_07,38,37,11.906679307104655,48.684542064783265,1.0,0.9939141031763846,0.46475469443328254,0.9736842105263158,True
chb15,chb15_08,38,37,15.460602400184216,47.6580449877928,1.0,0.9944838243690215,0.5090438112237307,0.9736842105263158,True
chb15,chb15_09,38,38,11.902511458943948,57.93524274756124,1.0,0.9946048895980548,0.5294129583549109,1.0,True
chb15,chb15_10,38,37,14.36229121926447,65.20599902074666,1.0,0.9943823656515264,0.4678760167612433,0.9736842105263158,True
chb15,chb15_11,38,38,15.565770496619022,66.48171597753738,1.0,0.9936251065187178,0.6770068677569945,1.0,True
chb15,chb15_12,38,38,13.50050708121189,62.14327667693272,1.0,0.9829163602170665,0.6426126659446659,1.0,True
chb15,chb15_13,38,38,15.9543094628126,186.98732344083658,1.0,0.9706540583998772,0.5719363769726014,1.0,True
chb15,chb15_14,38,38,13.443119809228882,103.11024271814573,1.0,0.9794920327282348,0.505726303105503,1.0,True
chb15,chb15_15,38,38,19.563956108277463,182.6237322543323,1.0,0.9925032522997048,0.6753920690544996,1.0,True
chb15,chb15_16,38,37,14.49257696677199,86.10565408853921,1.0,0.9982183645424427,0.5976226931419829,0.9736842105263158,True
chb15,chb15_17,38,38,11.929519210573023,58.77606900477753,1.0,0.9990193743553039,0.7093760831047332,1.0,True
chb15,chb15_19,38,36,18.445337254358023,179.1817211747861,1.0,0.9661390784793865,0.5943272087054164,0.9473684210526315,True
chb15,chb15_20,38,38,18.01826238111793,167.0692996940076,1.0,0.993018120418332,0.7532496552753148,1.0,True
chb15,chb15_22,38,36,20.88489643413783,129.95655336901305,1.0,0.9963407694667776,0.7049355637960505,0.9473684210526315,True
chb15,chb15_26,38,31,21.56682044545505,138.53322680696556,1.0,0.9984010226151304,0.7565488246774451,0.8157894736842105,True
chb15,chb15_28,38,32,14.91026111212124,85.16194526703573,1.0,0.9980512772658124,0.6449833873665097,0.8421052631578947,True
chb15,chb15_29,38,32,20.393601786171267,92.93531905085071,1.0,0.998232146580918,0.6010059227280142,0.8421052631578947,True
chb15,chb15_30,38,32,18.014664727048014,44.396850788870694,1.0,0.9983117442940084,0.6025908895668485,0.8421052631578947,True
chb15,chb15_31,38,33,12.409659481698846,65.93388221834849,1.0,0.998431754183687,0.6269455753444673,0.868421052631579,True
chb15,chb15_32,38,33,14.540330894413678,86.97810718038873,1.0,0.9986582520200252,0.6131128039006545,0.868421052631579,True
chb15,chb15_33,38,31,16.76030693669606,45.10692756851817,1.0,0.9966176201190918,0.519146338832082,0.8157894736842105,True
chb15,chb15_35,38,31,13.541693964387674,166.88780183675706,1.0,0.9966750249152143,0.47913485172494963,0.8157894736842105,True
chb15,chb15_37,38,32,12.168434571350582,126.25471795639527,1.0,0.9982899099770538,0.5832109529116936,0.8421052631578947,True
chb15,chb15_40,38,35,19.48098103593273,211.28117390316748,1.0,0.9998324184255692,0.9005149592499502,0.9210526315789473,True
chb15,chb15_45,38,35,24.66796165916519,247.04460027787647,1.0,0.9999127139051901,0.7550832469534194,0.9210526315789473,True
chb15,chb15_46,38,33,22.261504085203384,212.88215260531052,1.0,0.9998948595247071,0.7607306834321936,0.868421052631579,True
chb15,chb15_49,38,30,28.757230613570012,192.39813915312078,1.0,0.9985899921656106,0.563666890702771,0.7894736842105263,True
chb15,chb15_50,38,31,16.835060132458594,144.9161850749301,1.0,0.9989392158594523,0.5413079113417312,0.8157894736842105,True
chb15,chb15_51,38,31,14.097702355602841,121.28369035622487,1.0,0.9988875846711813,0.6183290155230152,0.8157894736842105,True
chb15,chb15_52,38,31,18.55533182470461,106.53523931571928,1.0,0.9986652674165765,0.6031286703940751,0.8157894736842105,True
chb15,chb15_54,38,32,16.615123439745187,74.31734624679243,1.0,0.9987257571570968,0.47372208248764924,0.8421052631578947,True
chb15,chb15_61,38,32,13.993596708747202,181.37472154787676,1.0,0.9995275236689838,0.5731106622144524,0.8421052631578947,True
chb15,chb15_62,38,33,17.13100164190597,128.40759784205187,1.0,0.9996998130316742,0.37197566779894287,0.868421052631579,True
chb15,chb15_63,38,32,13.765657764544315,156.17587167956242,1.0,0.9996100994471624,0.5565149027505197,0.8421052631578947,True
chb16,chb16_01,28,13,36.39390267739827,720.469897885959,1.0,0.9840353218059043,0.23694003265226868,0.4642857142857143,True
chb16,chb16_02,28,17,29.01845237528191,170.01345719905783,1.0,0.9098006410615711,0.2974865540745735,0.6071428571428571,True
chb16,chb16_03,28,9,33.22058052537193,194.45724070400234,1.0,0.7285197309113222,0.21824415397628047,0.32142857142857145,True
chb16,chb16_04,28,9,28.429269059603335,194.08200138969008,1.0,0.8900302296403828,0.2641900773637205,0.32142857142857145,True
chb16,chb16_05,28,20,42.009028355749805,189.83695498061283,1.0,0.9816515324960773,0.2429269131656504,0.7142857142857143,True
chb16,chb16_06,28,21,47.286105613923844,158.12435065472027,1.0,0.9898267204766453,0.06761866424201582,0.75,True
chb16,chb16_07,28,21,47.975385333589074,156.451115757018,1.0,0.9888515892924861,0.07489904509741002,0.75,True
chb16,chb16_08,28,22,20.241845872141177,150.13187281231646,1.0,0.988808999810178,0.09308186379476452,0.7857142857142857,True
