case_id,recording_id,channel_name,channel_index,chunk_count,non_ictal_chunk_count,ictal_chunk_count,boundary_chunk_count,median_rms_uv,maximum_rms_uv,median_std_uv,minimum_std_uv,median_peak_to_peak_uv,maximum_peak_to_peak_uv,median_robust_range_uv,maximum_flatline_fraction,median_flatline_fraction,maximum_zero_fraction,median_line_noise_ratio,maximum_line_noise_ratio,median_high_frequency_ratio,maximum_high_frequency_ratio,review_chunk_count,maximum_flag_count,review_chunk_fraction
chb03,chb03_23,T8-P8-0,14,60,60,0,0,22.203787363306922,204.71987757191775,22.19840697846741,8.848650781965762,375.09157509157507,3210.5494505494507,125.46617826617819,0.0564453125,0.0,0.0,0.10340643318193954,0.3602328863388209,0.1286358755948109,0.28969967320993373,2,2,0.03333333333333333
chb03,chb03_23,T8-P8-1,22,60,60,0,0,22.203787363306922,204.71987757191775,22.19840697846741,8.848650781965762,375.09157509157507,3210.5494505494507,125.46617826617819,0.0564453125,0.0,0.0,0.10340643318193954,0.3602328863388209,0.1286358755948109,0.28969967320993373,2,2,0.03333333333333333
chb03,chb03_24,C3-P3,6,60,60,0,0,13.98889893399367,25.21498369095902,13.985967470542086,11.395446074294185,181.48962148962147,1144.4200244200244,80.76385836385836,0.0,0.0,0.0,0.18160026907066984,0.25897960141524917,0.027184197410521686,0.06216433957761108,1,1,0.016666666666666666
chb03,chb03_24,C4-P4,10,60,60,0,0,17.39501496708362,29.4982217085508,17.394101328944394,13.599153418897854,252.79609279609278,1050.6471306471306,91.11794871794868,0.0,0.0,0.0,0.9345587555613132,0.9775470553533837,0.03292597456399614,0.08183143708730281,60,1,1.0
chb03,chb03_24,CZ-PZ,17,60,60,0,0,18.837741952163803,70.78211808248288,18.83557169046586,13.232235501002876,317.2649572649572,1406.5934065934064,98.39120879120875,0.0,0.0,0.0,0.9906211409038109,0.995247258819877,0.03976209688351852,0.06362496928976517,60,1,1.0
chb03,chb03_24,F3-C3,5,60,60,0,0,27.07210862423494,37.693134472858475,27.071733133379393,21.030396876637564,338.9499389499389,991.6483516483515,163.67667887667884,0.0,0.0,0.0,0.3267906394199772,0.6119912355029785,0.0522800905610914,0.15203628810444542,42,1,0.7
chb03,chb03_24,F4-C4,9,60,60,0,0,25.94214504331972,56.46300366863649,25.94154069975405,18.345905454667445,354.96947496947496,966.2515262515261,154.02393162393162,0.0,0.0,0.0,0.5671380541049763,0.7918498737900449,0.03032004997946742,0.11162113525600657,55,1,0.9166666666666666
chb03,chb03_24,F7-T7,1,60,60,0,0,102.32407181013866,129.84619830297245,102.32160245095523,73.46464701808898,1127.4236874236874,1293.6752136752136,664.2344322344322,0.0,0.0,0.0,0.10119438086799855,0.1496660061157464,0.01360617021044657,0.1162238310536333,0,0,0.0
chb03,chb03_24,F8-T8,13,60,60,0,0,69.72126946277851,92.47988786270584,69.71635330551476,53.324419121190076,746.4713064713064,1165.9096459096459,413.1164835164834,0.0,0.0,0.0,0.10720749203135023,0.19390023328032555,0.04163452041440676,0.18010086116118695,0,0,0.0
chb03,chb03_24,FP1-F3,4,60,60,0,0,85.14080868871385,115.40970334937012,85.13984361303416,57.959224567892,1085.8119658119658,1605.8608058608056,570.8620268620266,0.0,0.0,0.0,0.45038928358096153,0.6369477774270819,0.00937385854267127,0.0821308554796825,51,1,0.85
chb03,chb03_24,FP1-F7,0,60,60,0,0,118.58447228078079,158.70282266726267,118.58411268289427,84.69257582900401,1293.6752136752134,1612.1123321123323,794.6549450549451,0.0,0.0,0.0,0.2927295194395205,0.47839746698489144,0.002327013272246729,0.055557041407760126,40,1,0.6666666666666666
chb03,chb03_24,FP2-F4,8,60,60,0,0,84.97707046019613,129.55091510931842,84.97175802761808,56.79890924990938,1069.5970695970695,1700.4151404151403,567.380708180708,0.0,0.0,0.0,0.5855099303104325,0.7410527213323692,0.007000469943228253,0.05922395223838606,58,1,0.9666666666666667
chb03,chb03_24,FP2-F8,12,60,60,0,0,106.19262468516499,135.78179968099263,106.18739019057074,83.2053184996768,1288.205128205128,1675.4090354090354,710.855189255189,0.0,0.0,0.0,0.5118302380446849,0.7230888309394936,0.0020858652330718003,0.03213923295072298,56,1,0.9333333333333333
chb03,chb03_24,FT10-T8,21,60,60,0,0,38.68632918104058,70.02487428791696,38.68340631954668,27.08012228056742,474.72527472527474,1808.2539682539684,209.3108669108669,0.0,0.0,0.0,0.2512932424613048,0.5244522512923016,0.14493124627908954,0.2540510793877046,33,1,0.55
chb03,chb03_24,FT9-FT10,20,60,60,0,0,79.7556688933832,99.74435556305842,79.7543310560936,42.584810253015476,794.7252747252746,1671.5018315018317,511.1423687423688,0.0,0.0,0.0,0.13209138852375168,0.2183853555651461,0.008052713991217725,0.05020594635397536,0,0,0.0
chb03,chb03_24,FZ-CZ,16,60,60,0,0,25.935858900788524,70.4548095577176,25.93458811113358,20.04097632794018,342.0757020757021,1345.6410256410254,157.62051282051277,0.0,0.0,0.0,0.9821353421354381,0.9884842584411418,0.01932355133849579,0.04661269351257327,60,1,1.0
chb03,chb03_24,P3-O1,7,60,60,0,0,10.619115884608439,17.775679477398487,10.615909566663591,8.782494177332952,145.15262515262515,724.3956043956043,53.8041514041514,0.0,0.0,0.0,0.11462481713214685,0.15400606468792602,0.07880288881942085,0.13329917212942413,0,0,0.0
chb03,chb03_24,P4-O2,11,60,60,0,0,17.483653960417968,36.82727254210186,17.482212215399485,11.628143674389515,283.8583638583639,1343.296703296703,89.830525030525,0.0,0.0,0.0,0.4397028465528541,0.8131727592394958,0.09726114202422914,0.1627705523150795,57,1,0.95
chb03,chb03_24,P7-O1,3,60,60,0,0,15.987485693739064,32.54005532853905,15.985078663994997,12.75720983681749,244.39560439560438,796.6788766788766,81.93601953601953,0.0,0.0,0.0,0.11738323479741453,0.19028552078471914,0.16484901624552303,0.3372909623010724,0,0,0.0
chb03,chb03_24,P7-T7,18,60,60,0,0,30.61326518758571,45.9143945794435,30.611340558197696,23.533148630518713,429.40170940170935,1549.2063492063492,159.41391941391942,0.0,0.0,0.0,0.09431887415702203,0.128881237169864,0.16452142858710309,0.28633319210936214,0,0,0.0
chb03,chb03_24,P8-O2,15,60,60,0,0,18.002868352201773,39.167035767763274,18.00204994684092,11.540056643661977,315.11599511599513,839.6581196581196,95.80659340659338,0.0,0.0,0.0,0.12490156674110878,0.207772324390288,0.17991662227774985,0.3126816519135761,0,0,0.0
chb03,chb03_24,T7-FT9,19,60,60,0,0,29.83951384951463,46.84489068728428,29.83933500181373,22.743730114528084,365.3235653235653,912.7228327228327,162.30915750915744,0.0,0.0,0.0,0.32683119189408344,0.5158688490975638,0.16217921304868238,0.2607835385007351,45,1,0.75
chb03,chb03_24,T7-P7,2,60,60,0,0,30.61137741882333,45.91430496194026,30.611340558197696,23.533148630518713,429.40170940170935,1549.206349206349,159.41391941391942,0.0,0.0,0.0,0.09431887415702207,0.1288812371698639,0.16452142858710306,0.2863331921093622,0,0,0.0
chb03,chb03_24,T8-P8-0,14,60,60,0,0,34.382781661127844,58.18748449234145,34.38229625605999,24.5923561635833,494.84737484737485,1149.1086691086691,179.50085470085466,0.0,0.0,0.0,0.08450621058702873,0.10404119427858602,0.17811939176487793,0.3016593242293063,0,0,0.0
chb03,chb03_24,T8-P8-1,22,60,60,0,0,34.382781661127844,58.18748449234145,34.38229625605999,24.5923561635833,494.84737484737485,1149.1086691086691,179.50085470085466,0.0,0.0,0.0,0.08450621058702873,0.10404119427858602,0.17811939176487793,0.3016593242293063,0,0,0.0
chb03,chb03_25,C3-P3,6,60,60,0,0,11.143085051232578,20.757259688825705,11.141892238566538,8.12349966830302,166.8376068376068,640.3907203907204,59.46959706959704,0.0,0.0,0.0,0.2943976028044778,0.5623773040088973,0.035819488512453965,0.10943476363321424,33,1,0.55
chb03,chb03_25,C4-P4,10,60,60,0,0,14.186776848986938,70.75981127096294,14.186059504406504,10.734402449015668,197.70451770451768,1689.86568986569,76.15531135531133,0.0,0.0,0.0,0.9694611391590238,0.9938800558480085,0.06174412735841612,0.11317567404748259,59,1,0.9833333333333333
chb03,chb03_25,CZ-PZ,17,60,60,0,0,11.748811557093664,114.74274348495402,11.747611457744851,9.44452828318407,134.017094017094,2145.054945054945,59.584859584859586,0.0,0.0,0.0,0.9018381211222002,0.9917378764856399,0.022951545102534637,0.10741089128451022,60,1,1.0
chb03,chb03_25,F3-C3,5,60,60,0,0,23.85893480946935,48.378725002901895,23.857526381162508,12.721748224872082,303.39438339438345,1703.1501831501832,148.79413919413912,0.0,0.0,0.0,0.876895265074507,0.9697323802857708,0.03984297164148205,0.13498089340353026,58,1,0.9666666666666667
chb03,chb03_25,F4-C4,9,60,60,0,0,20.774076028482646,84.21987460586904,20.772281078806166,11.198970528425653,276.6300366300366,2157.5579975579976,134.68327228327223,0.0,0.0,0.0,0.4275159966716128,0.8022383662249261,0.027975224317183106,0.0921549351581429,53,1,0.8833333333333333
chb03,chb03_25,F7-T7,1,60,60,0,0,71.16630818326945,112.89461700048142,71.16486961951159,36.24128082490895,998.4859584859583,1177.6312576312575,476.76874236874227,0.0,0.0,0.0,0.16105745286399553,0.35076337983690253,0.02209874773354132,0.07783403775863677,5,1,0.08333333333333333
chb03,chb03_25,F8-T8,13,60,60,0,0,49.41969854262739,112.08935050147176,49.41924713054519,25.39421047260771,722.6373626373626,1355.7997557997558,297.96923076923065,0.0,0.0,0.0,0.3198157736686242,0.7340497412306395,0.05167843915887945,0.1348996664087488,33,1,0.55
chb03,chb03_25,FP1-F3,4,60,60,0,0,72.10410295550759,133.71666649235237,72.10207582552974,31.42341924025365,941.4407814407814,1787.5457875457878,514.8190476190475,0.0,0.0,0.0,0.8876764149583017,0.9479245088451802,0.016071067359506933,0.08454153618897835,60,1,1.0
chb03,chb03_25,FP1-F7,0,60,60,0,0,83.54573418726622,150.7567704649129,83.54506683052962,37.53232475032324,1195.6043956043957,1492.161172161172,581.1360195360194,0.0,0.0,0.0,0.509025069073757,0.7425425777193132,0.005031022584110045,0.01950660795007044,52,1,0.8666666666666667
chb03,chb03_25,FP2-F4,8,60,60,0,0,70.34585428060443,136.72732077586335,70.34422425546069,33.13953213034406,962.9304029304029,2313.064713064713,524.9426129426129,0.0,0.0,0.0,0.3334223030278649,0.786869299374711,0.01017028200864557,0.044419454769933114,44,1,0.7333333333333333
chb03,chb03_25,FP2-F8,12,60,60,0,0,87.75624560998162,162.97736091165427,87.7545880693506,38.18316888093576,1177.2405372405372,1638.6813186813185,604.7238095238089,0.0,0.0,0.0,0.7815272347093711,0.941604032160109,0.003833121218238218,0.016201256489743902,55,1,0.9166666666666666
chb03,chb03_25,FT10-T8,21,60,60,0,0,29.138253444240853,84.39319250687677,29.137563747088933,14.444219734498267,432.3321123321123,1203.4188034188032,179.77631257631253,0.0,0.0,0.0,0.47745181352323696,0.8312044345344001,0.1522928903423447,0.24401054522667748,48,1,0.8
chb03,chb03_25,FT9-FT10,20,60,60,0,0,55.7474777523736,108.64727442499952,55.74704944109603,28.101054912495496,755.8485958485958,1194.8229548229547,384.05274725274717,0.0,0.0,0.0,0.22985857375520707,0.45274242958666694,0.023770122294967087,0.06456124233204834,23,1,0.38333333333333336
chb03,chb03_25,FZ-CZ,16,60,60,0,0,20.970292166326963,111.91253167913024,20.96966233050572,10.183965600065036,249.8656898656899,2093.089133089133,141.1301587301587,0.0,0.0,0.0,0.8950603812516786,0.985195117634079,0.014353722108392947,0.0430285720131799,60,1,1.0
chb03,chb03_25,P3-O1,7,60,60,0,0,9.541846867025518,23.352553258288093,9.540848300075481,7.947684791402667,139.2918192918193,656.0195360195361,48.05860805860806,0.0,0.0,0.0,0.14386268061480137,0.4046486408734235,0.0964245163764813,0.17476708191249907,9,1,0.15
chb03,chb03_25,P4-O2,11,60,60,0,0,15.837007349146841,83.8671236283006,15.83457010547067,11.19741247484349,222.51526251526252,1901.2454212454213,78.2241758241758,0.0,0.0,0.0,0.825289946329232,0.9718287984088372,0.13970799108846854,0.18645140478564673,48,1,0.8
chb03,chb03_25,P7-O1,3,60,60,0,0,14.298442013819846,42.584563718796986,14.295775570648946,9.808122837366486,287.96092796092796,630.6227106227107,72.47863247863248,0.0,0.0,0.0,0.16009705124685644,0.46241337580659636,0.15307460807936427,0.2884848490678239,10,1,0.16666666666666666
chb03,chb03_25,P7-T7,18,60,60,0,0,22.67985474501282,54.503345493686616,22.677518928258426,13.895949883051276,396.38583638583634,933.0402930402931,127.96092796092796,0.0,0.0,0.0,0.10784876472280173,0.1826715373618885,0.16723362384450524,0.2612163744293514,0,0,0.0
chb03,chb03_25,P8-O2,15,60,60,0,0,17.635854882357297,60.16000748377198,17.634488024079275,10.299451541967091,293.040293040293,872.8693528693528,87.60146520146517,0.0,0.0,0.0,0.11203785723449924,0.21974887400047782,0.19966878785661576,0.2704163408525744,0,0,0.0
chb03,chb03_25,T7-FT9,19,60,60,0,0,22.2584179589402,47.102091091589465,22.257677568031248,12.988831760485107,329.9633699633699,629.0598290598291,129.40854700854698,0.0,0.0,0.0,0.5822194945872503,0.8634793654603173,0.16424122888312281,0.22951866304312582,55,1,0.9166666666666666
chb03,chb03_25,T7-P7,2,60,60,0,0,22.677727740509773,54.50366862586386,22.677518928258426,13.895949883051276,396.38583638583634,933.0402930402931,127.96092796092796,0.0,0.0,0.0,0.10784876472280167,0.1826715373618883,0.16723362384450524,0.2612163744293514,0,0,0.0
chb03,chb03_25,T8-P8-0,14,60,60,0,0,26.433646142639866,73.04991059826138,26.4310971798967,13.814813044687279,435.2625152625153,993.6019536019536,149.72600732600728,0.0,0.0,0.0,0.08812213191440675,0.11008877170971737,0.1753355599702473,0.27306298348838465,0,0,0.0
chb03,chb03_25,T8-P8-1,22,60,60,0,0,26.433646142639866,73.04991059826138,26.4310971798967,13.814813044687279,435.2625152625153,993.6019536019536,149.72600732600728,0.0,0.0,0.0,0.08812213191440675,0.11008877170971737,0.1753355599702473,0.27306298348838465,0,0,0.0
chb03,chb03_26,C3-P3,6,60,60,0,0,13.708498461868828,33.30588185341897,13.707601180167341,8.1441581549361,209.03540903540903,1069.4017094017095,76.58119658119658,0.0,0.0,0.0,0.15623707176250876,0.308926875526687,0.039899181580004925,0.10696035424431746,1,1,0.016666666666666666
chb03,chb03_26,C4-P4,10,60,60,0,0,19.298120436973477,70.38599796861095,19.29653255954229,11.56472008910863,293.4310134310134,1755.5067155067154,102.95482295482296,0.0,0.0,0.0,0.9445650519447377,0.9825944307085397,0.047400819470682434,0.0993643221851931,60,1,1.0
chb03,chb03_26,CZ-PZ,17,60,60,0,0,18.380383144235623,101.17091118298177,18.378983165355805,11.25168494161484,335.43345543345544,1705.8852258852257,96.31257631257631,0.0,0.0,0.0,0.9897453694764287,0.9960721065849112,0.049567765017669144,0.08503996313904205,60,1,1.0
chb03,chb03_26,F3-C3,5,60,60,0,0,26.78080656005311,53.723226766862226,26.779951684061785,15.11727807442314,333.6752136752136,1482.3931623931626,157.14969474969473,0.0,0.0,0.0,0.303375554003416,0.7861466438338409,0.06795096035347264,0.1759073631452267,36,1,0.6
chb03,chb03_26,F4-C4,9,60,60,0,0,25.74005947541589,83.2751564546214,25.739578453621476,13.951993893758967,334.45665445665446,1895.7753357753359,155.78217338217334,0.0,0.0,0.0,0.4688176120509684,0.7785963039629,0.03987386730537765,0.15350369344276357,49,1,0.8166666666666667
chb03,chb03_26,F7-T7,1,60,60,0,0,91.72123225225212,128.11943435263262,91.71910646232922,32.1712667635892,1071.5506715506713,1265.5433455433456,575.7108669108667,0.0,0.0,0.0,0.10620524370612955,0.20865571774778519,0.027828984145988084,0.11039754136862448,0,0,0.0
chb03,chb03_26,F8-T8,13,60,60,0,0,63.75977182277718,100.2058068542374,63.743348108936885,26.544232405226644,749.2063492063492,1534.7496947496948,378.30720390720376,0.0,0.0,0.0,0.11945452531944614,0.3159016662864831,0.07714204656686394,0.20698272900629341,3,1,0.05
chb03,chb03_26,FP1-F3,4,60,60,0,0,81.84598218345613,109.2834859465677,81.8456492287644,40.18040517862655,990.0854700854701,1739.8778998778998,535.8378510378509,0.0,0.0,0.0,0.44827592971285846,0.8500696248310736,0.01656585527557602,0.06828615661496681,50,1,0.8333333333333334
chb03,chb03_26,FP1-F7,0,60,60,0,0,108.79958387253812,140.4108443362544,108.799383502241,42.29815321281365,1275.8974358974356,1633.211233211233,709.3274725274724,0.0,0.0,0.0,0.32094023837002306,0.7451005969216388,0.0042605335928557675,0.03160537522113861,40,1,0.6666666666666666
chb03,chb03_26,FP2-F4,8,60,60,0,0,81.45452181626369,116.32878658256176,81.4541054417313,37.61213275529496,997.3137973137973,2035.262515262515,545.5706959706959,0.0,0.0,0.0,0.6016522850123294,0.874311426357049,0.01114169012583566,0.06635701050221343,53,1,0.8833333333333333
chb03,chb03_26,FP2-F8,12,60,60,0,0,99.7707970014931,142.0737736026243,99.77027676665872,36.23180786465172,1231.3553113553112,1996.5811965811963,654.9372405372404,0.0,0.0,0.0,0.5795536716165863,0.8913067752035351,0.004217913035653125,0.023020976429692648,49,1,0.8166666666666667
chb03,chb03_26,FT10-T8,21,60,60,0,0,39.150998158107676,71.62845455588214,39.15027877281808,15.710343949068097,521.8070818070818,983.052503052503,210.56312576312573,0.0,0.0,0.0,0.2673516500663709,0.713856636759571,0.17385188715570138,0.28084685464652587,32,1,0.5333333333333333
chb03,chb03_26,FT9-FT10,20,60,60,0,0,70.55593125968224,115.52162779622572,70.55036506684323,23.750743210263888,779.8778998778998,1132.6984126984125,449.6136752136751,0.0,0.0,0.0,0.12968083546223236,0.28973606996135026,0.021734496405485297,0.07588614445346813,3,1,0.05
chb03,chb03_26,FZ-CZ,16,60,60,0,0,26.12215541190177,101.27508012365793,26.120335948315287,14.641506993162649,326.4468864468864,1612.112332112332,159.37875457875452,0.0,0.0,0.0,0.9842076203800751,0.9924181321625837,0.029896307212961215,0.05830680560880221,60,1,1.0
chb03,chb03_26,P3-O1,7,60,60,0,0,11.054360815996588,63.57580964519683,11.051117479103624,7.987283530899999,162.93040293040292,882.2466422466423,54.8962148962149,0.0,0.0,0.0,0.11602364363603092,0.1942873444208363,0.09871234292905981,0.18285674800705387,0,0,0.0
chb03,chb03_26,P4-O2,11,60,60,0,0,20.262532254328427,68.39625828437794,20.26154042383294,12.161131330704114,340.51282051282055,1264.3711843711844,107.33284493284492,0.0,0.0,0.0,0.5355466356508164,0.817403333814114,0.11606747698384523,0.2435286923379638,52,1,0.8666666666666667
chb03,chb03_26,P7-O1,3,60,60,0,0,18.941679431597525,70.62114565221552,18.94000200977444,10.075120879788326,319.2185592185592,977.5824175824175,97.68009768009767,0.0,0.0,0.0,0.10539354048726082,0.19016109298060255,0.20028799865389196,0.33407495070391735,0,0,0.0
chb03,chb03_26,P7-T7,18,60,60,0,0,32.038287631601825,58.29480761747852,32.0378899561932,13.07122939837487,474.92063492063494,1448.4004884004883,163.09059829059828,0.0,0.0,0.0,0.09279550814086246,0.21337592110421993,0.20528443989766876,0.29825576247927893,0,0,0.0
chb03,chb03_26,P8-O2,15,60,60,0,0,20.816522530193524,44.04102399088978,20.81511857561852,12.868205209187506,333.8705738705739,857.2405372405372,109.09108669108664,0.0,0.0,0.0,0.10781331490225748,0.17112292898715017,0.21485737213336362,0.31594925546507335,0,0,0.0
chb03,chb03_26,T7-FT9,19,60,60,0,0,31.422509016294857,51.23366149240746,31.421356912909182,13.465475969932175,397.3626373626373,772.8449328449328,168.7912087912088,0.0,0.0,0.0,0.3085440855749274,0.7919261374839419,0.1906222068100466,0.26576633982591114,41,1,0.6833333333333333
chb03,chb03_26,T7-P7,2,60,60,0,0,32.03891515586617,58.29253368436689,32.0378899561932,13.07122939837487,474.92063492063494,1448.4004884004883,163.09059829059822,0.0,0.0,0.0,0.09279550814086253,0.21337592110421993,0.20528443989766876,0.29825576247927893,0,0,0.0
chb03,chb03_26,T8-P8-0,14,60,60,0,0,34.08585632581477,73.58127726466233,34.085602652633625,16.714190818963626,524.5421245421245,1638.2905982905982,185.86764346764346,0.0,0.0,0.0,0.08926947179675132,0.11675386146083952,0.2088152222573501,0.2959265412590738,0,0,0.0
chb03,chb03_26,T8-P8-1,22,60,60,0,0,34.08585632581477,73.58127726466233,34.085602652633625,16.714190818963626,524.5421245421245,1638.2905982905982,185.86764346764346,0.0,0.0,0.0,0.08926947179675132,0.11675386146083952,0.2088152222573501,0.2959265412590738,0,0,0.0
chb03,chb03_27,C3-P3,6,60,60,0,0,14.456864415982075,116.87334140187916,14.45410000827464,11.517620528547095,228.37606837606836,2052.844932844933,79.39633699633697,0.0,0.0,0.0,0.2585770253077838,0.4765462919994606,0.043616289553303,0.22259762249224,30,1,0.5
chb03,chb03_27,C4-P4,10,60,60,0,0,21.869738208376127,101.55686092950397,21.868871270012427,14.068336457479584,444.24908424908426,1759.80463980464,114.83663003663,0.0,0.0,0.0,0.9695353561408053,0.9912373045479012,0.05744984957327161,0.19281502180281984,58,1,0.9666666666666667
chb03,chb03_27,CZ-PZ,17,60,60,0,0,28.601096215053282,75.87710056953061,28.600010286160426,14.458280129277894,551.8925518925519,1709.401709401709,148.55384615384614,0.0,0.0,0.0,0.9785971364343939,0.9931865715986171,0.06357440184612473,0.3165916794208932,60,1,1.0
chb03,chb03_27,F3-C3,5,60,60,0,0,28.4501173682242,83.199617749592,28.44992234732608,17.305974681867237,366.30036630036625,1595.3113553113549,167.07789987789982,0.0,0.0,0.0,0.6381260072895596,0.9112600957000927,0.10042417940593722,0.20827134690469906,52,1,0.8666666666666667
chb03,chb03_27,F4-C4,9,60,60,0,0,33.556221876899826,74.38605894568792,33.55226807506201,16.791541462357024,564.2002442002442,1690.2564102564102,191.84371184371184,0.0,0.0,0.0,0.13158584011179825,0.43988581273679495,0.057810690393045316,0.18446675202050414,7,1,0.11666666666666667
chb03,chb03_27,F7-T7,1,60,60,0,0,97.0359376891708,145.0883945076275,97.03212312748174,61.09684458853666,1054.9450549450548,1750.03663003663,618.5650793650792,0.0,0.0,0.0,0.11061320499183169,0.2080345606021586,0.026948994724017475,0.10429764072107421,0,0,0.0
chb03,chb03_27,F8-T8,13,60,60,0,0,67.76785685361196,152.69480907832263,67.76266159756794,46.40669703536779,728.6935286935286,2139.97557997558,402.48693528693525,0.0,0.0,0.0,0.17860176720563797,0.5751881214223,0.06618417777949231,0.15977031383483253,17,1,0.2833333333333333
chb03,chb03_27,FP1-F3,4,60,60,0,0,83.94561114315914,159.69002248885363,83.94508117849648,43.697229392135384,1066.6666666666665,2170.06105006105,550.4547008547008,0.0,0.0,0.0,0.6127810642666197,0.9059886541713155,0.025251642435714483,0.11806501419238495,55,1,0.9166666666666666
chb03,chb03_27,FP1-F7,0,60,60,0,0,113.56537230921539,171.35954127683596,113.56087909182367,68.67612350872524,1248.7423687423689,2082.5396825396824,730.5865689865689,0.0,0.0,0.0,0.16443818065076932,0.39886033033992613,0.005867467468323788,0.09535748934031427,16,1,0.26666666666666666
chb03,chb03_27,FP2-F4,8,60,60,0,0,87.05699444465353,152.83024292924117,87.05622531694144,45.072571122947984,1098.9010989010987,1951.2576312576314,573.1164835164834,0.0,0.0,0.0,0.36110941588797074,0.8271632290864634,0.015298993102995513,0.11134805184509626,36,1,0.6
chb03,chb03_27,FP2-F8,12,60,60,0,0,105.97700851849697,216.59656503945877,105.97445916596868,56.560141976168936,1233.6996336996335,2382.222222222222,718.7750915750916,0.05423177083333333,0.0,0.0,0.5135291716154937,0.78877580409694,0.004692233857101312,0.07567281035699522,38,2,0.6333333333333333
chb03,chb03_27,FT10-T8,21,60,60,0,0,45.479973670041886,160.07455706747197,45.47812223817553,28.761472585823345,564.5909645909645,1878.5836385836383,235.33870573870564,0.0,0.0,0.0,0.1474874989219483,0.4013553666924609,0.13169188728690168,0.23829109843134202,5,1,0.08333333333333333
chb03,chb03_27,FT9-FT10,20,60,60,0,0,79.16408463915016,238.62020195657908,79.16323309885922,46.510236639768706,803.7118437118436,2280.6349206349205,501.4993894993894,0.0,0.0,0.0,0.1705687235037538,0.29724652252182615,0.012352484447588272,0.03622535207892317,2,1,0.03333333333333333
chb03,chb03_27,FZ-CZ,16,60,60,0,0,34.42942424729236,76.12423299265866,34.42742741144734,20.442162889817325,555.7997557997558,1655.091575091575,195.32503052503046,0.0,0.0,0.0,0.9683417947284334,0.9910151568321699,0.039807422759822464,0.21703564441615755,60,1,1.0
chb03,chb03_27,P3-O1,7,60,60,0,0,11.532247668994927,73.58058392359364,11.531059916260858,9.182011762043015,192.42979242979243,2034.4810744810743,59.078876678876654,0.0,0.0,0.0,0.5031148544377642,0.7745326105238012,0.10040968862933233,0.3179295393808294,40,1,0.6666666666666666
chb03,chb03_27,P4-O2,11,60,60,0,0,21.835038582836333,93.18427302596245,21.834735631939445,13.06923178145964,395.7997557997558,2036.4346764346765,117.88229548229546,0.0,0.0,0.0,0.8669027232807323,0.9786077572402959,0.13144775625792732,0.25325475930702296,56,1,0.9333333333333333
chb03,chb03_27,P7-O1,3,60,60,0,0,19.568001430258327,73.36078113984117,19.566896122139397,10.739845153312434,363.7606837606837,1975.4822954822953,102.52893772893769,0.0,0.0,0.0,0.2618142639649579,0.650540927394835,0.1992985484706501,0.39742978714950544,35,1,0.5833333333333334
chb03,chb03_27,P7-T7,18,60,60,0,0,35.31935800696148,174.6327240322887,35.318164026240154,23.343006161402606,539.7802197802198,2333.772893772894,183.79877899877897,0.0,0.0,0.0,0.08816294098245253,0.15067853237941145,0.1747324580042393,0.2375169651920778,0,0,0.0
chb03,chb03_27,P8-O2,15,60,60,0,0,23.428807264265252,57.141391226861785,23.42724174071001,10.356024560752408,434.09035409035414,1177.2405372405372,126.55824175824169,0.0,0.0,0.0,0.18910441118377389,0.5328259344988349,0.22040307290929928,0.4099228964064054,20,1,0.3333333333333333
chb03,chb03_27,T7-FT9,19,60,60,0,0,35.350191390163786,145.35188236566793,35.35009853903852,24.189561135645658,430.5738705738705,1627.7411477411476,187.90134310134306,0.0,0.0,0.0,0.11971312737775355,0.3421381870816308,0.14984655078416645,0.2283860673915013,2,1,0.03333333333333333
chb03,chb03_27,T7-P7,2,60,60,0,0,35.318364927581044,174.62998186132228,35.318164026240154,23.343006161402606,539.7802197802198,2333.772893772894,183.79877899877894,0.0,0.0,0.0,0.0881629409824527,0.15067853237941112,0.17473245800423926,0.2375169651920778,0,0,0.0
chb03,chb03_27,T8-P8-0,14,60,60,0,0,38.56895438651924,180.8952873645403,38.568535635011244,24.76145920603927,639.0231990231989,2056.7521367521367,206.4957264957265,0.0,0.0,0.0,0.09161400971610062,0.1265255157398768,0.17133948882328787,0.2432988866839004,0,0,0.0
chb03,chb03_27,T8-P8-1,22,60,60,0,0,38.56895438651924,180.8952873645403,38.568535635011244,24.76145920603927,639.0231990231989,2056.7521367521367,206.4957264957265,0.0,0.0,0.0,0.09161400971610062,0.1265255157398768,0.17133948882328787,0.2432988866839004,0,0,0.0
chb03,chb03_28,C3-P3,6,60,60,0,0,14.110047254016145,108.535059657594,14.106079725125397,7.969258666664278,245.37240537240535,1764.4932844932844,77.55799755799757,0.0,0.0,0.0,0.2634058685647415,0.5672279025900309,0.03984393533112632,0.23512737085937005,31,1,0.5166666666666667
chb03,chb03_28,C4-P4,10,60,60,0,0,29.036582305264098,101.89709366225816,29.03608289872339,11.366124828274717,645.2747252747253,2581.4896214896216,154.2993894993895,0.0,0.0,0.0,0.9737500666157125,0.9956925918164689,0.05803798143395164,0.21081229876604746,58,1,0.9666666666666667
chb03,chb03_28,CZ-PZ,17,60,60,0,0,31.357282517964975,105.7268674738753,31.35683093517728,11.876399084030714,592.7228327228327,1629.3040293040294,157.47008547008534,0.0,0.0,0.0,0.971164567153477,0.9976084830366523,0.07107579529208624,0.22087514911731507,60,1,1.0
