patient_id,recording_id,relative_path,duplicate_base,first_channel,second_channel,samples_compared,exactly_identical,numerically_allclose,pearson_correlation,maximum_absolute_difference,root_mean_square_difference
chb12,chb12_41,chb12/chb12_41.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_41,chb12/chb12_41.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb12,chb12_41,chb12/chb12_41.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb12,chb12_41,chb12/chb12_41.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_41,chb12/chb12_41.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb12,chb12_41,chb12/chb12_41.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_41,chb12/chb12_41.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_41,chb12/chb12_41.edf,T8-P8,T8-P8-0,T8-P8-1,76800,False,False,0.9861196719436872,0.0001004151404151404,6.614159895033872e-06
chb12,chb12_42,chb12/chb12_42.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb12,chb12_42,chb12/chb12_42.edf,T8-P8,T8-P8-0,T8-P8-1,76800,False,False,0.9658456322376997,0.0001308913308913309,8.95062010832839e-06
chb13,chb13_02,chb13/chb13_02.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_02,chb13/chb13_02.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_03,chb13/chb13_03.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_04,chb13/chb13_04.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_05,chb13/chb13_05.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_05,chb13/chb13_05.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_05,chb13/chb13_05.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_05,chb13/chb13_05.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_05,chb13/chb13_05.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_05,chb13/chb13_05.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_06,chb13/chb13_06.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_06,chb13/chb13_06.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_06,chb13/chb13_06.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_06,chb13/chb13_06.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_06,chb13/chb13_06.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_06,chb13/chb13_06.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_07,chb13/chb13_07.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_07,chb13/chb13_07.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_07,chb13/chb13_07.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_07,chb13/chb13_07.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_07,chb13/chb13_07.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_07,chb13/chb13_07.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_08,chb13/chb13_08.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_08,chb13/chb13_08.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_08,chb13/chb13_08.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_08,chb13/chb13_08.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_08,chb13/chb13_08.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_08,chb13/chb13_08.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_09,chb13/chb13_09.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_09,chb13/chb13_09.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_09,chb13/chb13_09.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_09,chb13/chb13_09.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_09,chb13/chb13_09.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_09,chb13/chb13_09.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_10,chb13/chb13_10.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_10,chb13/chb13_10.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_10,chb13/chb13_10.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_10,chb13/chb13_10.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_10,chb13/chb13_10.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_10,chb13/chb13_10.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_11,chb13/chb13_11.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_11,chb13/chb13_11.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_11,chb13/chb13_11.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_11,chb13/chb13_11.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_11,chb13/chb13_11.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_11,chb13/chb13_11.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_12,chb13/chb13_12.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_12,chb13/chb13_12.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_12,chb13/chb13_12.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_12,chb13/chb13_12.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_12,chb13/chb13_12.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_12,chb13/chb13_12.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_13,chb13/chb13_13.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_13,chb13/chb13_13.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_13,chb13/chb13_13.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_13,chb13/chb13_13.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_13,chb13/chb13_13.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_13,chb13/chb13_13.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_14,chb13/chb13_14.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_14,chb13/chb13_14.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_14,chb13/chb13_14.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_14,chb13/chb13_14.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_14,chb13/chb13_14.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_14,chb13/chb13_14.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_15,chb13/chb13_15.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_15,chb13/chb13_15.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_15,chb13/chb13_15.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_15,chb13/chb13_15.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_15,chb13/chb13_15.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_15,chb13/chb13_15.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_16,chb13/chb13_16.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_16,chb13/chb13_16.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_16,chb13/chb13_16.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_16,chb13/chb13_16.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_16,chb13/chb13_16.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_16,chb13/chb13_16.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_18,chb13/chb13_18.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_18,chb13/chb13_18.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_18,chb13/chb13_18.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_18,chb13/chb13_18.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_18,chb13/chb13_18.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_18,chb13/chb13_18.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_19,chb13/chb13_19.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_21,chb13/chb13_21.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999999,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_22,chb13/chb13_22.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb13,chb13_24,chb13/chb13_24.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_24,chb13/chb13_24.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_24,chb13/chb13_24.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_24,chb13/chb13_24.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_24,chb13/chb13_24.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_24,chb13/chb13_24.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_30,chb13/chb13_30.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_30,chb13/chb13_30.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_30,chb13/chb13_30.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_30,chb13/chb13_30.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_30,chb13/chb13_30.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_30,chb13/chb13_30.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_36,chb13/chb13_36.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_36,chb13/chb13_36.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_36,chb13/chb13_36.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_36,chb13/chb13_36.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_36,chb13/chb13_36.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_36,chb13/chb13_36.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_37,chb13/chb13_37.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_37,chb13/chb13_37.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_37,chb13/chb13_37.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_37,chb13/chb13_37.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_37,chb13/chb13_37.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_37,chb13/chb13_37.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_38,chb13/chb13_38.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_38,chb13/chb13_38.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_38,chb13/chb13_38.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_38,chb13/chb13_38.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_38,chb13/chb13_38.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_38,chb13/chb13_38.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_39,chb13/chb13_39.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_39,chb13/chb13_39.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_39,chb13/chb13_39.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_39,chb13/chb13_39.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_39,chb13/chb13_39.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_39,chb13/chb13_39.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_40,chb13/chb13_40.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_40,chb13/chb13_40.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_40,chb13/chb13_40.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_40,chb13/chb13_40.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_40,chb13/chb13_40.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_40,chb13/chb13_40.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_47,chb13/chb13_47.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_47,chb13/chb13_47.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_47,chb13/chb13_47.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_47,chb13/chb13_47.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_47,chb13/chb13_47.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_47,chb13/chb13_47.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_55,chb13/chb13_55.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_56,chb13/chb13_56.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_58,chb13/chb13_58.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999999,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_59,chb13/chb13_59.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_60,chb13/chb13_60.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999998,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb13,chb13_62,chb13/chb13_62.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
